number,country,points,price,province,region_1,region_2,title,variety,winery,taste,array
1047,US,95,80.0,California,Anderson Valley,,Standish++Mayflower+Pinot+Noir+,Pinot Noir,Standish,red-rich-and-intense,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
1048,US,95,65.0,Oregon,Chehalem Mountains,Willamette Valley,Bergström++Silice+Pinot+Noir+,Pinot Noir,Bergström,red-savory-and-classic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]"
1049,ETC,95,0.0,Österreichischer Sekt,,,Ebner-Ebenauer++Blanc+de+Blancs+Chardonnay+,Chardonnay,Ebner-Ebenauer,white-buttery-and-complex,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
1050,US,95,150.0,California,Oakville,Napa,B+Cellars++Blend++Cabernet+Sauvignon+,Cabernet Sauvignon,B Cellars,white-aromatic-and-floral,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
1051,US,95,40.0,California,Santa Maria Valley,Central Coast,Chanin++Bien+Nacido+VIneyard+Chardonnay+,Chardonnay,Chanin,red-rich-and-intense,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
1052,France,95,170.0,Champagne,Champagne,,Moët+&+Chandon++Dom+Pérignon+Brut++,Champagne Blend,Moët & Chandon,red-savory-and-classic,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
1053,ETC,95,80.0,Franken,,,Rudolf+Fürst++Klingenberger+Spätburgunder+,Spätburgunder,Rudolf Fürst,white-green-and-flinty,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]"
1054,US,95,45.0,Oregon,Ribbon Ridge,Willamette Valley,Brick+House++Essence+Chardonnay+,Chardonnay,Brick House,red-savory-and-classic,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]"
1055,US,95,52.0,California,Santa Lucia Highlands,Central Coast,Roar++Sierra+Mar+Vineyard+Pinot+Noir+,Pinot Noir,Roar,white-green-and-flinty,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]"
1056,ETC,95,0.0,Port,,,Taylor+Fladgate++Single+Harvest++,Port,Taylor Fladgate,white-aromatic-and-floral,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]"
1057,France,95,199.0,Champagne,Champagne,,Taittinger++Comtes+de+Champagne+Blanc+de+Blancs+Brut+Chardonnay+,Chardonnay,Taittinger,red-savory-and-classic,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
1058,US,95,55.0,California,Russian River Valley,Sonoma,Gary+Farrell++Rochioli+Vineyard+Chardonnay+,Chardonnay,Gary Farrell,white-buttery-and-complex,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
1059,France,95,105.0,Champagne,Champagne,,Lanson+NV+Extra+Age+Brut++,Champagne Blend,Lanson,red-light-and-perfumed,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1060,US,95,60.0,California,Santa Cruz Mountains,Central Coast,Thomas+Fogarty++Langley+Hill+Vineyard+Estate+Grown+Chardonnay+,Chardonnay,Thomas Fogarty,white-dry-and-nutty,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]"
1061,US,95,40.0,California,Santa Cruz Mountains,Central Coast,Martin+Ray++Coast+Grade+Vineyards+Pinot+Noir+,Pinot Noir,Martin Ray,red-bold-and-structured,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
1062,US,95,90.0,California,Anderson Valley,,Donum++Angel+Camp+Pinot+Noir+,Pinot Noir,Donum,white-dry-and-nutty,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]"
1063,France,95,973.0,Burgundy,Musigny,,Domaine+Jacques+Prieur+++Musign,Pinot Noir,Domaine Jacques Prieur,red-bold-and-structured,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
1064,Spain,95,165.0,Northern Spain,Rioja,,Marqués+de+Murrieta++Dalmau++,Tempranillo Blend,Marqués de Murrieta,white-tropical-and-balanced,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]"
1065,US,95,48.0,California,Sta. Rita Hills,Central Coast,Gainey++Limited+Selection+Pinot+Noir+,Pinot Noir,Gainey,,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
1066,US,95,55.0,California,Anderson Valley,,Breggo++Savoy+Vineyard+Pinot+Noir+,Pinot Noir,Breggo,white-aromatic-and-floral,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
1067,US,95,60.0,California,Anderson Valley,,Walt++The+Corners+Pinot+Noir+,Pinot Noir,Walt,white-green-and-flinty,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]"
1068,Italy,95,70.0,Tuscany,Toscana,,San+Giusto+a+Rentennano++Percarlo+Sangiovese+,Sangiovese,San Giusto a Rentennano,white-green-and-flinty,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
1069,Italy,95,93.0,Tuscany,Toscana,,Tenuta+Sette+Ponti++Oreno+Red+,Red Blend,Tenuta Sette Ponti,red-light-and-perfumed,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1070,ETC,95,99.0,Port,,,Fonseca++Vintage++,Port,Fonseca,red-savory-and-classic,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]"
1071,US,95,75.0,Washington,Columbia Valley (WA),Columbia Valley,Corliss+Estates++Cabernet+Sauvignon+,Cabernet Sauvignon,Corliss Estates,red-light-and-perfumed,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
1072,US,95,125.0,California,Napa Valley,Napa,Stag's+Leap+Wine+Cellars++S.L.V.+Estate+Cabernet+Sauvignon+,Cabernet Sauvignon,Stag's Leap Wine Cellars,red-bold-and-structured,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
1073,Spain,95,170.0,Northern Spain,Rioja,,Sierra+Cantabria++Finca+El+Bosque++,Tempranillo,Sierra Cantabria,white-dry-and-nutty,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]"
1074,US,95,65.0,Oregon,Dundee Hills,Willamette Valley,Domaine+Drouhin+Oregon++Laurène+Pinot+Noir+,Pinot Noir,Domaine Drouhin Oregon,red-light-and-perfumed,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
1075,US,95,80.0,California,Diamond Mountain District,Napa,Von+Strasser++Spaulding+Vineyard+Cabernet+Sauvignon+,Cabernet Sauvignon,Von Strasser,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
1076,US,95,35.0,California,Sonoma County,Sonoma,Arrowood++Reserve+Speciale+Chardonnay+,Chardonnay,Arrowood,red-light-and-perfumed,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
1077,US,95,95.0,Washington,Red Mountain,Columbia Valley,Quilceda+Creek++Galitzine+Vineyard+Cabernet+Sauvignon+,Cabernet Sauvignon,Quilceda Creek,white-tropical-and-balanced,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0]"
1078,US,95,55.0,California,Paso Robles,Central Coast,Saxum++James+Berry+Vineyard+Red+,Rhône-style Red Blend,Saxum,,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
1079,ETC,95,34.0,Wachau,,,Josef+Jamek++Jochinger+Berg+Federspiel+Riesling+,Riesling,Josef Jamek,white-dry-and-nutty,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0]"
1080,US,95,70.0,California,Diamond Mountain District,Napa,Von+Strasser++Sori+Bricco+Vineyard+Cabernet+Sauvignon+,Cabernet Sauvignon,Von Strasser,red-light-and-perfumed,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
1081,US,95,150.0,California,Napa Valley,Napa,La+Sirena++Cabernet+Sauvignon+,Cabernet Sauvignon,La Sirena,white-green-and-flinty,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]"
1082,US,95,50.0,California,Sonoma Coast,Sonoma,Furthermore++Gap's+Crown+Vineyard+Pinot+Noir+,Pinot Noir,Furthermore,white-buttery-and-complex,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
1083,US,95,80.0,California,Diamond Mountain District,Napa,Von+Strasser++Sori+Bricco+Vineyard+Cabernet+Sauvignon+,Cabernet Sauvignon,Von Strasser,red-light-and-perfumed,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
1084,US,95,40.0,California,Mendocino Ridge,,Donkey+&+Goat++Perli+Vineyards+Syrah+,Syrah,Donkey & Goat,red-light-and-perfumed,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
1085,ETC,95,588.0,Port,,,Taylor+Fladgate++Very+Old+Single+Harvest++,Port,Taylor Fladgate,white-aromatic-and-floral,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]"
1086,Italy,95,80.0,Tuscany,Toscana,,Isole+e+Olena++Cepparello+Sangiovese+,Sangiovese,Isole e Olena,red-light-and-perfumed,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1087,ETC,95,89.0,Wachau,,,Franz+Hirtzberger++Honivogl+Smaragd+Grüner+Veltliner+,Grüner Veltliner,Franz Hirtzberger,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
1088,US,95,75.0,California,Adelaida District,Central Coast,Daou++Cuvée+Lizzy+Red+,Bordeaux-style Red Blend,Daou,,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
1089,US,95,42.0,California,Santa Maria Valley,Central Coast,Cordant++Presqu'ile+Vineyard+Syrah+,Syrah,Cordant,red-rich-and-intense,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
1090,US,95,50.0,California,Napa Valley,Napa,Carlisle++Palisades+Vineyard+Petite+Sirah+,Petite Sirah,Carlisle,white-tropical-and-balanced,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0]"
1091,ETC,95,75.0,Kamptal,,,Bründlmayer++Heiligenstein+Alte+Reben+Reserve+Riesling+,Riesling,Bründlmayer,white-tropical-and-balanced,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]"
1092,Italy,95,120.0,Tuscany,Brunello di Montalcino,,Lazzeretti++Riserva++,Sangiovese,Lazzeretti,white-aromatic-and-floral,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
1093,Italy,95,66.0,Tuscany,Bolgheri Superiore,,Podere+Sapaio++Sapaio++,Red Blend,Podere Sapaio,white-aromatic-and-floral,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
1094,Italy,95,140.0,Tuscany,Toscana,,Castello+del+Terriccio++Castello+del+Terriccio+Red+,Red Blend,Castello del Terriccio,red-rich-and-intense,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
1095,Italy,95,79.0,Tuscany,Toscana,,Marchesi+Antinori++Tignanello+Red+,Red Blend,Marchesi Antinori,red-light-and-perfumed,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1096,US,95,58.0,California,Arroyo Grande Valley,Central Coast,Talley++Rincon+Vineyard+Pinot+Noir+,Pinot Noir,Talley,,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
1097,US,96,49.0,California,Russian River Valley,Sonoma,Marimar+Estate++Cristina+Don+Miguel+Vineyard+Pinot+Noir+,Pinot Noir,Marimar Estate,white-aromatic-and-floral,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
1098,US,95,60.0,California,Sta. Rita Hills,Central Coast,Sanford++La+Rinconada+Pinot+Noir+,Pinot Noir,Sanford,white-dry-and-nutty,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]"
1099,Argentina,95,50.0,Mendoza Province,La Consulta,,Trapiche++Finca+Jorge+Miralles+Single+Vineyard+Malbec+,Malbec,Trapiche,white-dry-and-nutty,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0]"
1100,US,95,70.0,California,Arroyo Grande Valley,Central Coast,Talley++Rosemary's+Vineyard+Pinot+Noir+,Pinot Noir,Talley,red-rich-and-intense,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
1101,France,95,66.0,Provence,Bandol,,Domaine+de+la+Bégude++La+Brûlade+Red+,Provence red blend,Domaine de la Bégude,red-rich-and-intense,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
1102,US,95,36.0,California,Russian River Valley,Sonoma,Limerick+Lane++Syrah-Grenache+,Syrah-Grenache,Limerick Lane,white-tropical-and-balanced,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0]"
1103,US,95,63.0,California,Russian River Valley,Sonoma,Merry+Edwards++Klopp+Ranch+Pinot+Noir+,Pinot Noir,Merry Edwards,red-light-and-perfumed,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
1104,ETC,95,100.0,Hawke's Bay,,,Trinity+Hill++Homage+Syrah+,Syrah,Trinity Hill,white-aromatic-and-floral,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]"
1105,US,95,95.0,California,Calistoga,Napa,Venge++Bone+Ash+Vineyard+Cabernet+Sauvignon+,Cabernet Sauvignon,Venge,red-savory-and-classic,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]"
1106,Spain,95,90.0,Catalonia,Priorat,,Marco+Abella++Clos+Abella+Red+,Red Blend,Marco Abella,white-tropical-and-balanced,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]"
1107,US,95,85.0,California,Napa Valley,Napa,D.R.+Stephens++Estate+Cabernet+Sauvignon+,Cabernet Sauvignon,D.R. Stephens,red-bold-and-structured,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
1108,US,95,50.0,California,Stags Leap District,Napa,Pine+Ridge++Cabernet+Sauvignon+,Cabernet Sauvignon,Pine Ridge,white-buttery-and-complex,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
1109,Italy,95,50.0,Tuscany,Cortona,,Avignonesi++Desiderio+Red+,Red Blend,Avignonesi,red-light-and-perfumed,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1110,US,95,125.0,California,Mount Veeder,Napa,Cardinale++Cabernet+Sauvignon+,Cabernet Sauvignon,Cardinale,red-bold-and-structured,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
1111,US,95,55.0,California,Napa Valley,Napa,Prime++Midoriya+Hills+Vineyard+Cabernet+Sauvignon+,Cabernet Sauvignon,Prime,white-dry-and-nutty,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]"
1112,US,95,105.0,California,Stags Leap District,Napa,Baldacci++Brenda's+Vineyard+Cabernet+Sauvignon+,Cabernet Sauvignon,Baldacci,red-savory-and-classic,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]"
1113,US,95,49.0,Washington,Washington,Washington Other,Woodward+Canyon++Artist+Series+#+Cabernet+Sauvignon+,Cabernet Sauvignon,Woodward Canyon,red-light-and-perfumed,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
1114,US,95,30.0,Washington,Columbia Gorge (WA),Washington Other,Tranche++Chardonnay+,Chardonnay,Tranche,red-savory-and-classic,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]"
1115,France,95,115.0,Burgundy,Chablis,,Domaine+Christian+Moreau+Père+et+Fils++Clos+des+Hospices+Les+Clos+Grand+Cru++,Chardonnay,Domaine Christian Moreau Père et Fils,white-green-and-flinty,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
1116,US,95,52.0,California,Russian River Valley,Sonoma,Williams+Selyem++Pinot+Noir+,Pinot Noir,Williams Selyem,red-light-and-perfumed,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
1117,France,95,312.0,Burgundy,Clos de la Roche,,Roche+de+Bellene+++Clos+de+la+Roch,Pinot Noir,Roche de Bellene,,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
1118,US,95,55.0,Washington,Columbia Valley (WA),Columbia Valley,Gramercy++Lagniappe+Syrah+,Syrah,Gramercy,white-green-and-flinty,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]"
1119,US,95,85.0,Washington,Walla Walla Valley (WA),Columbia Valley,Gramercy++John+Lewis+Syrah+,Syrah,Gramercy,white-green-and-flinty,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]"
1120,US,95,125.0,California,Alexander Valley,Sonoma,Devil+Proof++Farrow+Ranch+Malbec+,Malbec,Devil Proof,white-aromatic-and-floral,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
1121,ETC,95,80.0,Kamptal,,,Loimer++Steinmassl+Riesling+,Riesling,Loimer,red-rich-and-intense,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]"
1122,US,95,50.0,California,Sonoma Valley,Sonoma,Three+Sticks++Durell+Vineyard+Chardonnay+,Chardonnay,Three Sticks,,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
1123,ETC,95,79.0,Hawke's Bay,,,Squawking+Magpie++SQM+Gimblett+Gravels+Cabernets/Merlot+Red+,Bordeaux-style Red Blend,Squawking Magpie,white-buttery-and-complex,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
1124,France,95,140.0,Champagne,Champagne,,Laurent-Perrier+NV+Grand+Siècle+La+Cuvée+Brut++,Champagne Blend,Laurent-Perrier,white-dry-and-nutty,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]"
1125,France,95,90.0,Bordeaux,Pessac-Léognan,,Château+Smith+Haut+Lafitte+++Pessac-Léogna,Bordeaux-style White Blend,Château Smith Haut Lafitte,white-green-and-flinty,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
1126,Italy,95,130.0,Piedmont,Barolo,,Poderi+Aldo+Conterno++Bussia+Cicala++,Nebbiolo,Poderi Aldo Conterno,white-tropical-and-balanced,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]"
1127,US,95,78.0,California,Howell Mountain,Napa,Piña++Buckeye+Vineyard+Cabernet+Sauvignon+,Cabernet Sauvignon,Piña,white-buttery-and-complex,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
1128,France,95,50.0,Bordeaux,Barsac,,Château+Doisy-Daëne+++Barsa,Bordeaux-style White Blend,Château Doisy-Daëne,,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
1129,Spain,95,50.0,Northern Spain,Toro,,Maurodos++San+Román++,Tinta de Toro,Maurodos,red-savory-and-classic,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
1130,France,95,65.0,Bordeaux,Sauternes,,Château+Guiraud+++Sauterne,Bordeaux-style White Blend,Château Guiraud,white-buttery-and-complex,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
1131,US,95,60.0,California,Green Valley,Sonoma,Hartford+Court++Hailey's+Block+Pinot+Noir+,Pinot Noir,Hartford Court,white-green-and-flinty,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]"
1132,ETC,95,74.0,Wachau,,,Franz+Hirtzberger++Hochrain+Smaragd+Riesling+,Riesling,Franz Hirtzberger,red-bold-and-structured,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
1133,ETC,95,126.0,Wachau,,,Franz+Hirtzberger++Singerriedel+Smaragd+Riesling+,Riesling,Franz Hirtzberger,white-tropical-and-balanced,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]"
1134,US,95,120.0,California,Spring Mountain District,Napa,Barnett++Rattlesnake+Hill+Cabernet+Sauvignon+,Cabernet Sauvignon,Barnett,white-green-and-flinty,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]"
1135,France,95,276.0,Bordeaux,Saint-Émilion,,Le+Dôme+++Saint-Émilio,Bordeaux-style Red Blend,Le Dôme,red-light-and-perfumed,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1136,France,95,204.0,Champagne,Champagne,,Taittinger++Comtes+de+Champagne+Brut+Rosé++,Champagne Blend,Taittinger,white-dry-and-nutty,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]"
1137,Italy,95,75.0,Piedmont,Barolo,,Elvio+Cogno++Ravera++,Nebbiolo,Elvio Cogno,red-rich-and-intense,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
1138,US,95,0.0,California,Napa Valley,Napa,Colgin++Tychson+Hill+Vineyard+Cabernet+Sauvignon+,Cabernet Sauvignon,Colgin,red-savory-and-classic,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]"
1139,ETC,95,0.0,Kremstal,,,Proidl++Senftenberger+Ehrenfels+Reserve+Grüner+Veltliner+,Grüner Veltliner,Proidl,red-rich-and-intense,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]"
1140,ETC,95,36.0,Kremstal,,,Malat++Alte+Reben+Höhlgraben+Reserve+Grüner+Veltliner+,Grüner Veltliner,Malat,,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
1141,ETC,95,85.0,Wachau,,,F+X+Pichler++Dürnsteiner+Kellerberg+Smaragd+Riesling+,Riesling,F X Pichler,white-green-and-flinty,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]"
1142,ETC,95,64.0,Wachau,,,Emmerich+Knoll++Ried+Pfaffenberg+Selection+Riesling+,Riesling,Emmerich Knoll,red-light-and-perfumed,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
1143,France,95,0.0,Bordeaux,Pauillac,,Château+Pichon+Longueville+Comtesse+de+Lalande+++Pauilla,Bordeaux-style Red Blend,Château Pichon Longueville Comtesse de Lalande,red-rich-and-intense,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
1144,Italy,95,75.0,Piedmont,Barolo,,Giacomo+Grimaldi++Le+Coste++,Nebbiolo,Giacomo Grimaldi,white-dry-and-nutty,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]"
1145,US,95,90.0,California,Napa Valley,Napa,Blackbird+Vineyards++Paramour+Red+,Bordeaux-style Red Blend,Blackbird Vineyards,white-dry-and-nutty,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]"
1146,Spain,95,167.0,Northern Spain,Rioja,,Sierra+Cantabria++Amancio++,Tempranillo,Sierra Cantabria,,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
1147,France,95,0.0,Bordeaux,Saint-Julien,,Château+Léoville+Poyferré++Barrel+sample++,Bordeaux-style Red Blend,Château Léoville Poyferré,red-light-and-perfumed,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
