Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method,,,,,
kohls,1,2021-06-14,mw,kansas,wichita,maf,32,94,301,144,on,,,,,
kohls,1,2021-09-12,mw,kansas,wichita,wa,29,94,273,134,on,,,,,
footlocker,2,2021-06-12,mw,southdakota,siouxfalls,wa,50,94,470,249,on,,,,,
footlocker,2,2021-07-11,mw,southdakota,siouxfalls,wa,53,94,498,264,on,,,,,
footlocker,2,2021-07-05,mw,iowa,desmoines,wa,51,94,479,240,on,,,,,
westgear,2,2021-07-02,mw,wisconsin,milwaukee,wa,52,94,489,264,on,,,,,
westgear,2,2021-06-10,mw,indiana,indianapolis,maf,32,94,301,159,on,,,,,
westgear,2,2021-04-17,ne,westvirginia,charleston,wa,47,94,442,225,on,,,,,
footlocker,2,2021-07-13,ne,delaware,wilmington,ma,51,94,479,197,on,,,,,
sportsdirect,2,2021-06-05,ne,connecticut,hartford,maf,48,94,451,226,on,,,,,
footlocker,2,2021-10-08,ne,rhodeisland,providence,msf,53,94,498,249,on,,,,,
sportsdirect,2,2021-06-15,ne,massachusetts,boston,maf,47,94,442,186,on,,,,,
amazon,2,2021-01-14,ne,massachusetts,boston,maf,42,94,395,237,on,,,,,
amazon,2,2021-07-10,ne,vermont,burlington,ma,54,94,508,239,on,,,,,
amazon,2,2021-11-11,ne,vermont,burlington,wa,70,94,658,349,on,,,,,
amazon,2,2021-06-19,ne,newhampshire,manchester,ma,60,94,564,243,on,,,,,
footlocker,2,2021-06-02,w,california,losangeles,wsf,24,94,226,88,out,,,,,
sportsdirect,1,2021-03-20,s,tennessee,knoxville,ma,29,94,273,87,out,,,,,
sportsdirect,0,2021-02-17,se,florida,orlando,waf,36,94,338,125,out,,,,,
walmart,0,2021-09-18,se,florida,orlando,ma,54,94,508,117,out,,,,,
westgear,2,2021-05-12,w,utah,saltlakecity,waf,19,94,179,77,out,,,,,
westgear,2,2021-10-11,w,utah,saltlakecity,waf,13,94,122,56,out,,,,,
westgear,0,2021-05-25,w,oregon,portland,waf,33,94,310,121,out,,,,,
kohls,0,2021-01-26,w,arizona,phoenix,ma,33,94,310,115,out,,,,,
sportsdirect,0,2021-06-13,se,georgia,atlanta,ma,42,94,395,154,out,,,,,
walmart,1,2021-10-21,s,arkansas,littlerock,waf,15,94,141,63,out,,,,,
sportsdirect,2,2021-04-04,ne,connecticut,hartford,wa,26,94,244,103,out,,,,,
sportsdirect,2,2021-07-03,ne,connecticut,hartford,waf,34,94,320,115,out,,,,,
sportsdirect,2,2021-10-05,ne,connecticut,hartford,maf,39,94,367,161,out,,,,,
footlocker,2,2021-10-05,ne,connecticut,hartford,wa,46,94,432,182,out,,,,,
sportsdirect,2,2021-04-14,ne,massachusetts,boston,wa,30,94,282,102,out,,,,,
amazon,2,2021-05-10,ne,vermont,burlington,maf,41,94,385,197,out,,,,,
amazon,2,2021-11-21,w,alaska,anchorage,wsf,59,93,549,214,on,,,,,
westgear,2,2021-11-11,w,utah,saltlakecity,wsf,19,93,177,85,on,,,,,
sportsdirect,1,2021-08-21,s,texas,dallas,ma,26,93,242,77,out,,,,,
westgear,0,2020-01-17,w,nevada,lasvegas,waf,41,93,381,156,out,,,,,
westgear,2,2021-02-11,w,utah,saltlakecity,waf,16,93,149,62,out,,,,,
westgear,0,2021-10-24,w,oregon,portland,ma,40,93,372,167,out,,,,,
footlocker,0,2021-05-24,w,arizona,phoenix,waf,39,93,363,134,out,,,,,
kohls,0,2021-06-26,w,newmexico,albuquerque,ma,44,93,409,143,out,,,,,
westgear,1,2021-05-19,s,oklahoma,oklahomacity,maf,29,93,270,102,out,,,,,
sportsdirect,2,2021-07-03,ne,connecticut,hartford,ma,43,93,400,132,out,,,,,
sportsdirect,2,2021-09-03,ne,connecticut,hartford,maf,40,93,372,175,out,,,,,
footlocker,2,2021-05-06,ne,rhodeisland,providence,wa,36,93,335,147,out,,,,,
sportsdirect,2,2021-03-13,ne,massachusetts,boston,waf,25,93,233,65,out,,,,,
amazon,2,2021-09-10,ne,vermont,burlington,wa,45,93,419,193,out,,,,,
amazon,2,2021-05-17,ne,newhampshire,manchester,maf,40,93,372,160,out,,,,,
footlocker,2,2021-01-24,ne,newhampshire,manchester,maf,36,93,335,134,out,,,,,
westgear,0,2020-04-18,w,colorado,denver,ma,66,91,601,462,on,,,,,
footlocker,2,2020-12-16,mw,minnesota,minneapolis,msf,46,91,419,197,on,,,,,
kohls,3,2021-01-12,mw,montana,billings,waf,44,91,400,212,on,,,,,
footlocker,2,2021-07-01,mw,nebraska,omaha,wa,49,91,446,281,on,,,,,
sportsdirect,1,2021-09-27,s,alabama,birmingham,waf,32,91,291,213,on,,,,,
amazon,2,2021-12-26,ne,maine,portland,wa,54,91,491,265,on,,,,,
amazon,2,2021-07-20,w,alaska,anchorage,ma,61,91,555,216,on,,,,,
amazon,2,2021-09-20,w,alaska,anchorage,maf,55,91,501,240,on,,,,,
footlocker,0,2021-03-09,w,hawaii,honolulu,maf,54,91,491,152,on,,,,,
footlocker,0,2021-04-10,w,hawaii,honolulu,wsf,60,91,546,207,on,,,,,
walmart,0,2021-09-11,w,hawaii,honolulu,ma,71,91,646,194,on,,,,,
sportsdirect,0,2021-03-16,se,florida,orlando,waf,58,91,528,222,on,,,,,
footlocker,0,2021-01-24,w,wyoming,cheyenne,msf,29,91,264,121,on,,,,,
footlocker,0,2021-01-24,w,wyoming,cheyenne,wsf,39,91,355,160,on,,,,,
footlocker,0,2021-03-23,se,virginia,richmond,wsf,52,91,473,227,on,,,,,
sportsdirect,2,2021-03-15,mw,michigan,detroit,waf,29,91,264,127,on,,,,,
footlocker,2,2021-06-18,mw,missouri,st.louis,maf,27,91,246,113,on,,,,,
footlocker,2,2021-06-18,mw,missouri,st.louis,waf,23,91,209,105,on,,,,,
footlocker,2,2021-08-18,mw,missouri,st.louis,waf,24,91,218,120,on,,,,,
footlocker,2,2021-10-18,mw,missouri,st.louis,maf,24,91,218,109,on,,,,,
westgear,2,2021-09-12,w,utah,saltlakecity,wsf,9,91,82,41,on,,,,,
westgear,2,2021-11-11,w,utah,saltlakecity,ma,39,91,355,174,on,,,,,
westgear,0,2021-02-24,w,utah,saltlakecity,maf,39,91,355,170,on,,,,,
westgear,0,2021-10-24,w,oregon,portland,wsf,46,91,419,205,on,,,,,
sportsdirect,1,2021-10-04,w,idaho,boise,ma,32,91,291,140,on,,,,,
footlocker,0,2021-03-22,w,arizona,phoenix,wsf,49,91,446,223,on,,,,,
footlocker,0,2021-10-23,w,arizona,phoenix,wsf,44,91,400,192,on,,,,,
kohls,0,2021-05-27,w,newmexico,albuquerque,waf,51,91,464,213,on,,,,,
kohls,0,2021-10-26,w,newmexico,albuquerque,ma,56,91,510,224,on,,,,,
sportsdirect,0,2021-05-14,se,georgia,atlanta,waf,47,91,428,231,on,,,,,
amazon,2,2021-08-22,se,kentucky,louisville,maf,41,91,373,175,on,,,,,
footlocker,2,2021-02-18,s,mississippi,jackson,waf,25,91,228,114,on,,,,,
walmart,1,2021-05-19,s,arkansas,littlerock,wsf,34,91,309,170,on,,,,,
westgear,1,2021-11-20,s,arkansas,littlerock,ma,69,91,628,295,on,,,,,
westgear,1,2021-02-21,s,arkansas,littlerock,wsf,15,91,137,68,on,,,,,
westgear,1,2021-09-19,s,oklahoma,oklahomacity,wa,28,91,255,132,on,,,,,
kohls,1,2021-10-21,s,oklahoma,oklahomacity,wa,29,91,264,145,on,,,,,
kohls,1,2021-01-16,s,oklahoma,oklahomacity,maf,23,91,209,103,on,,,,,
kohls,1,2021-07-12,mw,kansas,wichita,ma,56,91,510,234,on,,,,,
kohls,1,2021-09-12,mw,kansas,wichita,maf,38,91,346,156,on,,,,,
sportsdirect,2,2021-06-09,mw,northdakota,fargo,wa,51,91,464,251,on,,,,,
westgear,2,2021-12-05,mw,iowa,desmoines,maf,47,91,428,201,on,,,,,
westgear,2,2021-05-11,mw,indiana,indianapolis,wa,53,91,482,251,on,,,,,
westgear,2,2021-06-10,mw,indiana,indianapolis,wa,56,91,510,260,on,,,,,
westgear,2,2021-08-10,mw,indiana,indianapolis,wa,54,91,491,260,on,,,,,
westgear,2,2021-11-10,mw,indiana,indianapolis,wa,61,91,555,300,on,,,,,
westgear,2,2021-03-16,ne,westvirginia,charleston,wsf,19,91,173,93,on,,,,,
westgear,2,2021-09-18,ne,westvirginia,charleston,maf,29,91,264,140,on,,,,,
footlocker,2,2021-11-17,ne,westvirginia,charleston,waf,38,91,346,190,on,,,,,
footlocker,2,2021-01-17,ne,maryland,baltimore,wsf,29,91,264,140,on,,,,,
kohls,2,2021-12-13,ne,delaware,wilmington,ma,61,91,555,222,on,,,,,
sportsdirect,2,2021-11-07,ne,newjersey,newark,wa,59,91,537,285,on,,,,,
sportsdirect,2,2021-12-06,ne,newjersey,newark,wsf,49,91,446,223,on,,,,,
footlocker,2,2021-08-07,ne,rhodeisland,providence,maf,42,91,382,180,on,,,,,
sportsdirect,2,2021-08-14,ne,massachusetts,boston,wa,58,91,528,238,on,,,,,
amazon,2,2021-01-14,ne,massachusetts,boston,wsf,32,91,291,131,on,,,,,
amazon,2,2021-01-21,ne,vermont,burlington,maf,45,91,410,217,on,,,,,
amazon,2,2021-06-19,ne,newhampshire,manchester,waf,52,91,473,199,on,,,,,
footlocker,2,2021-06-01,w,california,losangeles,maf,31,91,282,116,out,,,,,
footlocker,2,2021-12-10,ne,pennsylvania,philadelphia,maf,40,91,364,124,out,,,,,
westgear,0,2021-04-17,s,louisiana,neworleans,waf,27,91,246,111,out,,,,,
westgear,1,2021-04-05,w,idaho,boise,ma,27,91,246,79,out,,,,,
kohls,0,2021-02-26,w,newmexico,albuquerque,waf,29,91,264,98,out,,,,,
walmart,1,2021-10-21,s,arkansas,littlerock,ma,21,91,191,71,out,,,,,
westgear,1,2021-01-23,s,arkansas,littlerock,ma,23,91,209,86,out,,,,,
westgear,1,2021-09-19,s,oklahoma,oklahomacity,wsf,12,91,109,46,out,,,,,
sportsdirect,2,2021-06-05,ne,connecticut,hartford,ma,36,91,328,105,out,,,,,
amazon,2,2021-11-14,ne,massachusetts,boston,wsf,44,91,400,120,out,,,,,
amazon,2,2021-05-10,ne,vermont,burlington,ma,46,91,419,172,out,,,,,
amazon,2,2021-11-11,ne,vermont,burlington,ma,50,91,455,177,out,,,,,
amazon,2,2021-05-17,ne,newhampshire,manchester,waf,41,91,373,127,out,,,,,
footlocker,2,2021-11-28,ne,pennsylvania,philadelphia,maf,55,90,495,248,on,,,,,
westgear,0,2020-01-29,w,nevada,lasvegas,waf,57,90,513,257,on,,,,,
westgear,0,2020-03-30,w,colorado,denver,waf,51,90,459,197,on,,,,,
westgear,0,2020-06-16,w,washington,seattle,waf,55,90,495,208,on,,,,,
westgear,0,2020-06-22,w,washington,seattle,waf,59,90,531,234,on,,,,,
amazon,2,2021-12-22,ne,maine,portland,maf,49,90,441,207,on,,,,,
amazon,2,2021-06-22,w,alaska,anchorage,waf,53,90,477,172,on,,,,,
amazon,2,2021-11-21,w,alaska,anchorage,waf,62,90,558,212,on,,,,,
westgear,0,2021-08-17,s,louisiana,neworleans,wa,63,90,567,278,on,,,,,
footlocker,0,2021-04-23,w,arizona,phoenix,maf,53,90,477,239,on,,,,,
footlocker,0,2021-05-24,w,arizona,phoenix,waf,49,90,441,221,on,,,,,
footlocker,0,2021-10-23,w,arizona,phoenix,waf,43,90,387,190,on,,,,,
sportsdirect,0,2021-10-13,se,georgia,atlanta,ma,50,90,450,207,on,,,,,
westgear,1,2021-11-20,s,arkansas,littlerock,wsf,23,90,207,106,on,,,,,
kohls,1,2021-08-13,mw,kansas,wichita,waf,37,90,333,163,on,,,,,
footlocker,1,2021-10-14,mw,kansas,wichita,wa,28,90,252,121,on,,,,,
footlocker,1,2021-12-12,mw,kansas,wichita,waf,59,90,531,239,on,,,,,
sportsdirect,2,2021-08-09,mw,northdakota,fargo,maf,42,90,378,151,on,,,,,
westgear,2,2021-05-04,mw,wisconsin,milwaukee,wa,47,90,423,216,on,,,,,
westgear,2,2021-06-03,mw,wisconsin,milwaukee,maf,27,90,243,119,on,,,,,
westgear,2,2021-08-17,ne,westvirginia,charleston,maf,42,90,378,208,on,,,,,
footlocker,2,2021-07-13,ne,delaware,wilmington,waf,43,90,387,205,on,,,,,
footlocker,2,2021-10-15,ne,delaware,wilmington,maf,51,90,459,211,on,,,,,
sportsdirect,2,2021-01-07,ne,newjersey,newark,wsf,28,90,252,101,on,,,,,
footlocker,2,2021-06-08,ne,rhodeisland,providence,maf,41,90,369,181,on,,,,,
amazon,2,2021-11-14,ne,massachusetts,boston,maf,52,90,468,206,on,,,,,
amazon,2,2021-04-11,ne,vermont,burlington,wa,44,90,396,202,on,,,,,
amazon,2,2021-06-12,ne,vermont,burlington,waf,47,90,423,190,on,,,,,
amazon,2,2021-07-10,ne,vermont,burlington,waf,46,90,414,203,on,,,,,
amazon,2,2021-02-19,ne,vermont,burlington,wsf,39,90,351,154,on,,,,,
footlocker,2,2021-01-24,ne,newhampshire,manchester,wsf,44,90,396,139,on,,,,,
westgear,0,2020-01-05,ne,pennsylvania,philadelphia,waf,34,90,306,125,out,,,,,
westgear,0,2020-01-23,w,nevada,lasvegas,waf,40,90,360,148,out,,,,,
walmart,0,2021-04-17,se,florida,orlando,waf,41,90,369,129,out,,,,,
footlocker,0,2021-04-24,se,virginia,richmond,wa,47,90,423,152,out,,,,,
westgear,2,2021-03-10,w,utah,saltlakecity,ma,28,90,252,101,out,,,,,
westgear,2,2021-05-12,w,utah,saltlakecity,ma,29,90,261,110,out,,,,,
westgear,2,2021-10-11,w,utah,saltlakecity,wsf,13,90,117,48,out,,,,,
westgear,0,2021-03-23,w,oregon,portland,wa,40,90,360,126,out,,,,,
westgear,0,2021-04-24,w,oregon,portland,wa,49,90,441,150,out,,,,,
westgear,0,2021-09-18,s,louisiana,neworleans,wa,30,90,270,108,out,,,,,
footlocker,0,2021-04-23,w,arizona,phoenix,maf,37,90,333,147,out,,,,,
walmart,1,2021-05-19,s,arkansas,littlerock,waf,24,90,216,102,out,,,,,
kohls,1,2021-11-20,s,oklahoma,oklahomacity,waf,37,90,333,157,out,,,,,
kohls,1,2021-02-14,s,oklahoma,oklahomacity,wsf,11,90,99,39,out,,,,,
amazon,2,2021-12-13,ne,massachusetts,boston,ma,52,90,468,136,out,,,,,
amazon,2,2021-04-11,ne,vermont,burlington,wa,36,90,324,143,out,,,,,
westgear,2,2021-10-12,ne,vermont,burlington,wa,54,90,486,224,out,,,,,
amazon,2,2021-05-17,ne,newhampshire,manchester,ma,52,90,468,150,out,,,,,
footlocker,2,2021-10-19,ne,newhampshire,manchester,wa,64,90,576,225,out,,,,,
westgear,0,2020-03-07,w,nevada,lasvegas,ma,64,88,563,360,on,,,,,
westgear,0,2020-06-14,w,washington,seattle,maf,71,88,625,244,on,,,,,
westgear,0,2020-06-18,w,washington,seattle,wa,78,88,686,220,on,,,,,
footlocker,2,2020-12-03,mw,minnesota,minneapolis,wa,46,88,405,231,on,,,,,
kohls,3,2021-01-24,mw,montana,billings,waf,38,88,334,177,on,,,,,
sportsdirect,1,2021-05-07,s,tennessee,knoxville,ma,32,88,282,144,on,,,,,
sportsdirect,1,2021-08-05,s,alabama,birmingham,ma,37,88,326,156,on,,,,,
sportsdirect,1,2021-09-22,s,alabama,birmingham,ma,41,88,361,206,on,,,,,
footlocker,0,2021-06-10,w,hawaii,honolulu,ma,83,88,730,219,on,,,,,
walmart,0,2021-08-10,w,hawaii,honolulu,wa,72,88,634,336,on,,,,,
walmart,0,2021-05-18,se,florida,orlando,waf,59,88,519,223,on,,,,,
footlocker,0,2021-02-24,w,wyoming,cheyenne,wsf,39,88,343,154,on,,,,,
footlocker,0,2021-05-25,se,virginia,richmond,wsf,50,88,440,220,on,,,,,
footlocker,2,2021-02-18,mw,missouri,st.louis,ma,38,88,334,150,on,,,,,
footlocker,2,2021-05-19,mw,missouri,st.louis,maf,34,88,299,141,on,,,,,
footlocker,2,2021-10-18,mw,missouri,st.louis,wa,38,88,334,214,on,,,,,
footlocker,2,2021-11-18,mw,missouri,st.louis,maf,23,88,202,91,on,,,,,
footlocker,2,2021-11-18,mw,missouri,st.louis,waf,23,88,202,105,on,,,,,
westgear,2,2021-12-17,mw,missouri,st.louis,waf,34,88,299,156,on,,,,,
westgear,2,2021-12-17,mw,missouri,st.louis,ma,42,88,370,185,on,,,,,
westgear,2,2021-01-11,mw,missouri,st.louis,waf,18,88,158,82,on,,,,,
westgear,2,2021-09-12,w,utah,saltlakecity,waf,10,88,88,45,on,,,,,
westgear,2,2021-09-12,w,utah,saltlakecity,ma,19,88,167,84,on,,,,,
westgear,0,2021-02-24,w,utah,saltlakecity,wsf,36,88,317,143,on,,,,,
westgear,0,2021-03-23,w,oregon,portland,wsf,54,88,475,214,on,,,,,
westgear,0,2021-04-17,s,louisiana,neworleans,maf,52,88,458,229,on,,,,,
footlocker,0,2021-02-23,w,arizona,phoenix,wa,38,88,334,120,on,,,,,
footlocker,0,2021-03-22,w,arizona,phoenix,wa,47,88,414,165,on,,,,,
kohls,0,2021-12-22,w,arizona,phoenix,ma,52,88,458,197,on,,,,,
sportsdirect,0,2021-04-13,se,georgia,atlanta,maf,51,88,449,224,on,,,,,
sportsdirect,0,2021-10-13,se,georgia,atlanta,waf,44,88,387,194,on,,,,,
walmart,1,2021-03-19,s,arkansas,littlerock,wsf,10,88,88,48,on,,,,,
walmart,1,2021-09-19,s,arkansas,littlerock,wsf,14,88,123,64,on,,,,,
walmart,1,2021-09-19,s,arkansas,littlerock,waf,14,88,123,64,on,,,,,
westgear,1,2021-06-21,s,oklahoma,oklahomacity,maf,33,88,290,131,on,,,,,
westgear,1,2021-06-21,s,oklahoma,oklahomacity,wsf,36,88,317,165,on,,,,,
westgear,1,2021-08-20,s,oklahoma,oklahomacity,waf,37,88,326,169,on,,,,,
westgear,1,2021-10-21,s,oklahoma,oklahomacity,maf,19,88,167,77,on,,,,,
kohls,1,2021-01-16,s,oklahoma,oklahomacity,wsf,14,88,123,59,on,,,,,
footlocker,1,2021-11-13,mw,kansas,wichita,wa,73,88,642,296,on,,,,,
footlocker,2,2021-08-12,mw,southdakota,siouxfalls,wa,53,88,466,233,on,,,,,
westgear,2,2021-12-05,mw,iowa,desmoines,wa,59,88,519,286,on,,,,,
westgear,2,2021-12-02,mw,wisconsin,milwaukee,wa,59,88,519,270,on,,,,,
footlocker,2,2021-11-21,ne,maryland,baltimore,msf,58,88,510,281,on,,,,,
footlocker,2,2021-12-03,ne,connecticut,hartford,wsf,50,88,440,198,on,,,,,
footlocker,2,2021-06-08,ne,rhodeisland,providence,wa,51,88,449,229,on,,,,,
sportsdirect,2,2021-05-13,ne,massachusetts,boston,wa,55,88,484,198,on,,,,,
sportsdirect,2,2021-08-14,ne,massachusetts,boston,maf,47,88,414,170,on,,,,,
amazon,2,2021-01-21,ne,vermont,burlington,wa,49,88,431,194,on,,,,,
amazon,2,2021-06-19,ne,newhampshire,manchester,wsf,53,88,466,205,on,,,,,
footlocker,2,2021-12-17,ne,newhampshire,manchester,waf,62,88,546,240,on,,,,,
sportsdirect,1,2021-03-26,s,tennessee,knoxville,ma,27,88,238,97,out,,,,,
sportsdirect,1,2021-08-17,s,alabama,birmingham,ma,28,88,246,113,out,,,,,
sportsdirect,1,2021-08-23,s,alabama,birmingham,ma,19,88,167,70,out,,,,,
amazon,2,2021-10-13,s,alabama,birmingham,maf,30,88,264,108,out,,,,,
westgear,2,2021-04-11,w,utah,saltlakecity,ma,24,88,211,82,out,,,,,
westgear,0,2021-04-24,w,oregon,portland,maf,39,88,343,141,out,,,,,
westgear,0,2021-08-24,w,oregon,portland,wa,53,88,466,173,out,,,,,
footlocker,1,2021-02-04,w,idaho,boise,ma,31,88,273,82,out,,,,,
westgear,1,2021-03-06,w,idaho,boise,ma,32,88,282,99,out,,,,,
footlocker,0,2021-01-23,w,idaho,boise,waf,30,88,264,98,out,,,,,
footlocker,0,2021-10-23,w,arizona,phoenix,ma,44,88,387,143,out,,,,,
kohls,0,2021-03-25,w,newmexico,albuquerque,waf,37,88,326,127,out,,,,,
walmart,1,2021-03-19,s,arkansas,littlerock,ma,24,88,211,84,out,,,,,
westgear,1,2021-03-19,s,oklahoma,oklahomacity,wa,18,88,158,73,out,,,,,
westgear,1,2021-05-19,s,oklahoma,oklahomacity,wsf,27,88,238,100,out,,,,,
kohls,1,2021-01-16,s,oklahoma,oklahomacity,ma,28,88,246,101,out,,,,,
footlocker,2,2021-11-04,ne,connecticut,hartford,ma,44,88,387,139,out,,,,,
sportsdirect,2,2021-12-06,ne,rhodeisland,providence,wsf,40,88,352,165,out,,,,,
sportsdirect,2,2021-01-17,ne,rhodeisland,providence,maf,28,88,246,84,out,,,,,
sportsdirect,2,2021-07-13,ne,massachusetts,boston,wsf,32,88,282,84,out,,,,,
sportsdirect,2,2021-09-13,ne,massachusetts,boston,maf,35,88,308,114,out,,,,,
amazon,2,2021-03-17,ne,newhampshire,manchester,maf,36,88,317,146,out,,,,,
amazon,2,2021-08-18,ne,newhampshire,manchester,waf,42,88,370,118,out,,,,,
westgear,0,2020-01-05,ne,pennsylvania,philadelphia,waf,43,87,374,187,on,,,,,
westgear,0,2020-06-04,w,washington,seattle,waf,48,87,418,175,on,,,,,
footlocker,2,2020-11-29,mw,minnesota,minneapolis,maf,43,87,374,153,on,,,,,
walmart,0,2021-10-10,w,hawaii,honolulu,wsf,56,87,487,171,on,,,,,
walmart,0,2021-08-17,se,florida,orlando,wa,81,87,705,409,on,,,,,
footlocker,0,2021-10-24,se,virginia,richmond,ma,53,87,461,249,on,,,,,
footlocker,2,2021-03-17,mw,missouri,st.louis,maf,34,87,296,133,on,,,,,
footlocker,2,2021-05-19,mw,missouri,st.louis,wsf,29,87,252,116,on,,,,,
westgear,2,2021-02-11,w,utah,saltlakecity,waf,19,87,165,83,on,,,,,
westgear,2,2021-10-11,w,utah,saltlakecity,wsf,19,87,165,81,on,,,,,
westgear,0,2021-03-23,w,oregon,portland,wa,49,87,426,179,on,,,,,
footlocker,0,2021-11-23,w,arizona,phoenix,ma,53,87,461,189,on,,,,,
kohls,0,2021-04-26,w,newmexico,albuquerque,waf,54,87,470,216,on,,,,,
kohls,0,2021-06-26,w,newmexico,albuquerque,ma,56,87,487,209,on,,,,,
westgear,1,2021-05-19,s,oklahoma,oklahomacity,maf,39,87,339,153,on,,,,,
westgear,1,2021-06-21,s,oklahoma,oklahomacity,waf,38,87,331,165,on,,,,,
westgear,1,2021-06-21,s,oklahoma,oklahomacity,ma,51,87,444,209,on,,,,,
footlocker,2,2021-07-05,mw,iowa,desmoines,maf,44,87,383,188,on,,,,,
westgear,2,2021-07-02,mw,wisconsin,milwaukee,maf,42,87,365,179,on,,,,,
westgear,2,2021-12-02,mw,wisconsin,milwaukee,wsf,45,87,392,172,on,,,,,
westgear,2,2021-01-10,mw,wisconsin,milwaukee,wsf,24,87,209,94,on,,,,,
westgear,2,2021-08-10,mw,indiana,indianapolis,maf,41,87,357,193,on,,,,,
westgear,2,2021-12-09,mw,indiana,indianapolis,waf,45,87,392,196,on,,,,,
westgear,2,2021-01-17,mw,indiana,indianapolis,wsf,25,87,218,120,on,,,,,
westgear,2,2021-05-18,ne,westvirginia,charleston,maf,37,87,322,164,on,,,,,
westgear,2,2021-07-16,ne,westvirginia,charleston,ma,54,87,470,254,on,,,,,
westgear,2,2021-08-17,ne,westvirginia,charleston,wsf,38,87,331,172,on,,,,,
sportsdirect,2,2021-01-07,ne,newjersey,newark,maf,37,87,322,167,on,,,,,
sportsdirect,2,2021-06-05,ne,connecticut,hartford,wsf,42,87,365,164,on,,,,,
footlocker,2,2021-12-03,ne,connecticut,hartford,waf,53,87,461,194,on,,,,,
footlocker,2,2021-08-07,ne,rhodeisland,providence,wa,52,87,452,244,on,,,,,
sportsdirect,2,2021-03-13,ne,massachusetts,boston,waf,34,87,296,106,on,,,,,
amazon,2,2021-05-17,ne,newhampshire,manchester,maf,54,87,470,254,on,,,,,
kohls,2,2021-11-14,ne,delaware,wilmington,wsf,52,86,447,228,on,,,,,
sportsdirect,1,2021-09-02,s,texas,dallas,ma,34,85,289,116,on,,,,,
westgear,0,2020-05-11,w,colorado,denver,waf,53,85,451,207,on,,,,,
westgear,0,2020-06-10,w,washington,seattle,waf,64,85,544,228,on,,,,,
footlocker,2,2021-06-25,mw,nebraska,omaha,wa,49,85,417,258,on,,,,,
amazon,2,2021-11-16,ne,maine,portland,wa,56,85,476,243,on,,,,,
footlocker,0,2021-03-09,w,hawaii,honolulu,wa,50,85,425,234,on,,,,,
walmart,0,2021-09-11,w,hawaii,honolulu,waf,62,85,527,211,on,,,,,
footlocker,0,2021-03-23,se,virginia,richmond,maf,45,85,383,180,on,,,,,
footlocker,0,2021-04-24,se,virginia,richmond,wsf,57,85,485,237,on,,,,,
westgear,0,2021-02-24,w,oregon,portland,wa,37,85,315,126,on,,,,,
westgear,0,2021-03-23,w,oregon,portland,maf,45,85,383,184,on,,,,,
westgear,0,2021-04-24,w,oregon,portland,wsf,55,85,468,224,on,,,,,
westgear,0,2021-05-18,s,louisiana,neworleans,waf,44,85,374,191,on,,,,,
footlocker,1,2021-01-05,s,louisiana,neworleans,ma,36,85,306,113,on,,,,,
footlocker,0,2021-10-23,w,arizona,phoenix,wa,56,85,476,181,on,,,,,
kohls,0,2021-01-26,w,arizona,phoenix,waf,43,85,366,179,on,,,,,
walmart,1,2021-05-19,s,arkansas,littlerock,ma,42,85,357,168,on,,,,,
westgear,1,2021-07-19,s,oklahoma,oklahomacity,waf,41,85,349,185,on,,,,,
kohls,1,2021-10-14,mw,kansas,wichita,maf,19,85,162,74,on,,,,,
footlocker,2,2021-06-06,mw,iowa,desmoines,wa,51,85,434,230,on,,,,,
footlocker,2,2021-06-15,ne,delaware,wilmington,wsf,43,85,366,194,on,,,,,
footlocker,2,2021-09-13,ne,delaware,wilmington,maf,47,85,400,180,on,,,,,
kohls,2,2021-11-14,ne,delaware,wilmington,maf,53,85,451,207,on,,,,,
sportsdirect,2,2021-08-04,ne,connecticut,hartford,wsf,41,85,349,146,on,,,,,
sportsdirect,2,2021-12-06,ne,rhodeisland,providence,wa,60,85,510,281,on,,,,,
amazon,2,2021-02-12,ne,vermont,burlington,wa,43,85,366,197,on,,,,,
amazon,2,2021-09-10,ne,vermont,burlington,maf,50,85,425,255,on,,,,,
amazon,2,2021-07-17,ne,newhampshire,manchester,waf,53,85,451,198,on,,,,,
footlocker,2,2021-11-18,ne,newhampshire,manchester,waf,64,85,544,218,on,,,,,
footlocker,2,2021-11-22,ne,pennsylvania,philadelphia,maf,41,85,349,136,out,,,,,
footlocker,2,2021-12-28,ne,pennsylvania,philadelphia,maf,47,85,400,164,out,,,,,
westgear,0,2020-01-11,w,nevada,lasvegas,waf,30,85,255,105,out,,,,,
sportsdirect,1,2021-08-11,s,alabama,birmingham,ma,29,85,247,96,out,,,,,
footlocker,0,2021-04-24,se,virginia,richmond,maf,44,85,374,153,out,,,,,
footlocker,0,2021-05-25,se,virginia,richmond,waf,33,85,281,107,out,,,,,
westgear,2,2021-10-11,w,utah,saltlakecity,ma,20,85,170,66,out,,,,,
westgear,0,2021-09-25,w,oregon,portland,wa,36,85,306,98,out,,,,,
footlocker,2,2021-03-16,s,mississippi,jackson,waf,15,85,128,57,out,,,,,
westgear,1,2021-02-21,s,oklahoma,oklahomacity,ma,24,85,204,82,out,,,,,
kohls,1,2021-11-20,s,oklahoma,oklahomacity,ma,60,85,510,204,out,,,,,
sportsdirect,2,2021-03-03,ne,connecticut,hartford,wa,29,85,247,96,out,,,,,
